path,category,linked_notes_count,footer_present,footer_link_count,dangling_targets,mismatch_detail,safe_auto_candidate,error
science/it_foundations/curriculum/comptia_network_plus_v10/domain_3_operations/09_wan_and_operations/index.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/comptia_network_plus_v10/domain_4_security/10_risk_management/index.md,footer_missing,1,False,0,,,True,
science/it_foundations/curriculum/comptia_network_plus_v10/domain_4_security/11_security_in_network_design/chapter_5_security_and_safety_procedures_and_policies.md,linked_notes_missing_or_empty,0,True,1,,,False,
science/it_foundations/curriculum/comptia_network_plus_v10/domain_5_troubleshooting/12_performance_and_recovery/index.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/comptia_network_plus_v10/labs/index.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/comptia_network_plus_v10/network_plus_7_day_catch_up_sprint.md,ok,6,True,6,,,False,
science/it_foundations/curriculum/comptia_network_plus_v10/progress/pretest_knowledge_check_score.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/comptia_network_plus_v10/readme.md,footer_missing,2,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/01_introduction_to_computers/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/01_introduction_to_computers/course_notes.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/01_introduction_to_computers/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/02_introduction_to_secure_networking/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/02_introduction_to_secure_networking/course_notes.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/02_introduction_to_secure_networking/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/03_essential_aspects_of_software_hardware_and_data_backup/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/03_essential_aspects_of_software_hardware_and_data_backup/course_notes.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/03_essential_aspects_of_software_hardware_and_data_backup/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/04_cybersecurity_and_privacy/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/04_cybersecurity_and_privacy/course_notes.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/04_cybersecurity_and_privacy/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/04_cybersecurity_and_privacy/study_guide_cybersecurity_and_privacy.md,footer_missing,3,False,0,- ai_ml_overview; - job_search_log; - vault_cognition_protocol,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_01_introduction_to_m365_components_and_services/desktop_vs_cloud.md,footer_missing,1,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_01_introduction_to_m365_components_and_services/intro_sharepoint.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_01_introduction_to_m365_components_and_services/m365_ecosystem.md,mismatch,3,True,4,cloud_security_basics; enterprise_identity_management; it_foundations_overview,"linked_notes=['cloud_security_basics', 'enterprise_identity_management', 'it_foundations_overview'] | footer=['cloud_computing_fundamentals', 'enterprise_productivity_systems', 'identity_and_access_management', 'it_foundations_overview']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_01_introduction_to_m365_components_and_services/m365_ecosystem_carrscroll.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_01_introduction_to_m365_components_and_services/m365_intro.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_01_introduction_to_m365_components_and_services/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/benefits_of_digital_platforms_for_businesses_and_individuals.md,footer_missing,1,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/business_productivity_best_practices.md,ok,1,True,1,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/calendar_troubleshooting_tips_tricks.md,footer_missing,1,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/conducting_meetings_with_teams.md,ok,1,True,1,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/integrating_ms_office_with_other_office_apps.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/integrating_ms_office_with_third_party_apps.md,footer_missing,2,False,0,microsoft_365_ecosystem_overview; power_automate_basics,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/intro_business_productivity.md,mismatch,1,True,2,,"linked_notes=['sankofa_spine'] | footer=['010726', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/intro_ms_one_note.md,ok,1,True,1,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/intro_to_digital_platforms.md,mismatch,1,True,2,,"linked_notes=['sankofa_spine'] | footer=['m365_intro_to_app_integration', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/introduction_calendar_and_events.md,footer_missing,1,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/m365_intro_to_app_integration.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_02_integration_and_business_productivity/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/automating_excel_with_office_scripts.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/automation_best_practices.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/creating_office_scripts.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/endpoint_security_system_framework.md,mismatch,1,True,3,,"linked_notes=['m365_advanced_protection'] | footer=['m365_advanced_protection', 'sankofa_reading_journey', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/how_automation_can_help_the_business.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/introduction_to_workflow_and_automation.md,mismatch,3,True,3,module_02_collaboration,"linked_notes=['module_02_collaboration', 'overview', 'readme'] | footer=['overview', 'readme', 'windows_zero_trust_security_framework']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_advanced_protection.md,mismatch,2,True,3,,"linked_notes=['overview', 'readme'] | footer=['overview', 'readme', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_compliance_center.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_data_loss_and_data_leak_prevention.md,mismatch,3,True,3,security_awareness_training,"linked_notes=['m365_compliance_center', 'm365_sensitivity_labels', 'security_awareness_training'] | footer=['m365_compliance_center', 'm365_sensitivity_labels', 'security_awareness_training_human_risk_layer']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_excel.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_power_automate.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_security_features_and_best_practices.md,mismatch,1,True,3,,"linked_notes=['m365_advanced_protection'] | footer=['m365_advanced_protection', 'sankofa_spine', 'study_guide_cybersecurity_and_privacy']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_sensitivity_labels.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/m365_teams.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/README.md,mismatch,2,True,2,module_02_collaboration,"linked_notes=['module_02_collaboration', 'overview'] | footer=['intro_to_digital_platforms', 'overview']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/security_awareness_training_human_risk_layer.md,mismatch,1,True,3,,"linked_notes=['m365_data_loss_and_data_leak_prevention'] | footer=['m365_data_loss_and_data_leak_prevention', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_03_security_and_automation/windows_zero_trust_security_framework.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes/module_04_final_project_and_assessment_the_microsoft_365_ecosystem/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/course_notes.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/05_the_microsoft_365_ecosystem/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/course_introduction_technical_diagnostics_and_troubleshooting_techniques.md,ok,1,True,1,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/documentation_and_clear_communication.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/event_viewer_and_msinfo32.md,footer_missing,2,False,0,anacostia_sentry.py,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/ideal_framework.md,mismatch,2,True,3,,"linked_notes=['kepner_tregoe_method', 'root_cause_analysis_analyzing_the_problem'] | footer=['kepner_tregoe_method', 'root_cause_analysis_analyzing_the_problem', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/introduction_to_troubleshooting.md,mismatch,1,True,2,microsoft_cloud_support_associate_program,"linked_notes=['microsoft_cloud_support_associate_program'] | footer=['microsoft_cloud_support_associate_program', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/kepner_tregoe_method.md,linked_notes_missing_or_empty,0,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/root_cause_analysis_analyzing_the_problem.md,mismatch,3,True,4,incident_management; network_capacity_planning; troubleshooting_methodologies,"linked_notes=['incident_management', 'network_capacity_planning', 'troubleshooting_methodologies'] | footer=['introduction_to_troubleshooting', 'network_capacity_planning', 'pasted image 20260116170543.png', 'the_four_steps_of_troubleshooting']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/the_four_steps_of_troubleshooting.md,mismatch,2,True,3,foundations_of_troubleshooting; microsoft_cloud_support_associate_program,"linked_notes=['foundations_of_troubleshooting', 'microsoft_cloud_support_associate_program'] | footer=['foundations_of_troubleshooting', 'microsoft_cloud_support_associate_program', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/troubleshooting_browser_issues.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/troubleshooting_methodologies_overview.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/troubleshooting_windows_activation_and_authentication_issues.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/user_account_control.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/using_decision_matrix_and_swot_analysis.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/using_safe_mode_and_recovery_options.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes/using_system_restore_and_system_file_checker.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/course_notes.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/06_technical_diagnostics_and_troubleshooting_techniques/README.md,dangling_target,3,True,3,microsoft_cloud_support_associate_program; network_diagnostics_basics,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/advanced_monitoring_components_with_azure_monitor.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/arm_template_authoring_walkthrough.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/azure_monitor_architecture_walkthrough.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/azure_policy_overview.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/azure_resource_manager_templates.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/comparing_azure_rbac_azure_policy_and_azure_blueprints.md,ok,5,True,5,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/creating_an_arm_template_using_vs_code.md,linked_notes_missing_or_empty,0,True,1,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/implementing_azure_policies_at_scale.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/infrastructure_as_code_foundations.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/introduction_to_azure_manager.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/introduction_to_azure_policy.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/introduction_to_azure_resource_manager.md,dangling_target,3,True,3,azure_management_and_governance_overview,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/telemetry_governance_through_systems_thinking.md,footer_missing,3,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/troubleshooting_with_confidence_exploring_azure_monitor_data_sources.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/cloud_computing_trends_and_innovations.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/cloud_deployment_models.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/deployment_model_selection.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_api_management.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_compute.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_event_grid.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_logic_apps.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_pricing_calculator.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_service_bus.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_service_bus_connecting_and_integrating_applications.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/azure_traffic_manager_overview.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/glossary_load_balancer_terms.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/overview_azure_services.md,ok,5,True,5,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_core_azure_services/understanding_api_and_azure_api_management.md,ok,4,True,4,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/exploring_IaaS_PaaS_SaaS.md,footer_missing,2,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/gen_ai_in_business.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/gen_ai_under_the_hood.md,mismatch,2,True,3,,"linked_notes=['gen_ai_in_business', 'pitfalls_shortcomings_gen_ai'] | footer=['gen_ai_in_business', 'intro_cloud_computing_basics_concepts', 'pitfalls_shortcomings_gen_ai']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/infrastructure_benefits_of_cloud_computing.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/intro_cloud_computing_basics_concepts.md,mismatch,1,True,3,,"linked_notes=['gen_ai_in_business'] | footer=['gen_ai_in_business', 'gen_ai_under_the_hood', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/intro_gen_ai.md,footer_missing,2,False,0,anacostia_sentry_2026_01_27,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/module_summary_intro_to_cloud_computing.md,ok,5,True,5,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/pitfalls_shortcomings_gen_ai.md,footer_missing,2,False,0,,,True,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/security_and_compliance.md,mismatch,1,True,3,,"linked_notes=['intro_cloud_computing_basics_concepts'] | footer=['gen_ai_in_business', 'intro_cloud_computing_basics_concepts', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/seven_layer_osi_model.md,ok,1,True,1,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_recap_cloud_computing_essentials_with_azure_management.md,linked_notes_missing_or_empty,0,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/README.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/artifacts.md,no_frontmatter,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/azure_architecture_map.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/azure_networking_manifest.md,mismatch,11,True,22,,"linked_notes=['azure_dns_configuration', 'azure_expressroute_fundamentals', 'azure_firewall_fundamentals', 'azure_load_balancer_configurations', 'azure_networking_foundations', 'azure_route_tables_explained', 'azure_virtual_networks_explained', 'azure_vnet_peering_deep_dive', 'azure_vpn_gateway_configurations', 'network_security_best_practices', 'subnetting_techniques_and_network_security_configurations'] | footer=['azure_dns_configuration', 'azure_expressroute_fundamentals', 'azure_firewall_fundamentals', 'azure_load_balancer_configurations', 'azure_networking_foundations', 'azure_route_tables_explained', 'azure_subnetting_nsg_deep_dive', 'azure_virtual_networks_explained', 'azure_vnet_peering_deep_dive', 'azure_vpn_gateway_configurations', 'network_security_best_practices']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_compute_models.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_compute_overview.md,mismatch,1,True,2,,"linked_notes=['azure_virtual_machines_in_depth'] | footer=['azure_virtual_machines_in_depth', 'sankofa_spine']",False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_kubernetes_service_in_depth.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_kubernetes_service_overview.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_virtual_machines_in_depth.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_virtual_machines_overview.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_vm_configuration_deep_dive_performance_response.md,linked_notes_missing_or_empty,0,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/best_practices_for_azure_virtual_machines.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/deploying_azure_kubernetes_service_aks.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_identity_access/azure_iam_essentials.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_identity_access/azure_iam_in_depth.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_identity_access/azure_identity_access_index.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_identity_access/best_practices_for_azure_identity_and_access_management.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_identity_access/creating_and_assigning_custom_roles_in_azure.md,ok,2,True,2,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_identity_access/implementing_role_based_access_control_in_azure.md,ok,3,True,3,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_management_governance/azure_resource_groups.md,linked_notes_missing_or_empty,0,False,0,,,False,
science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_management_governance/getting_started_azure_portal.md,mismatch,6,True,6,,"linked_notes=['azure_networking_foundations', 'azure_security_overview', 'azure_virtual_machines_in_depth', 'best_practices_for_azure_virtual_machines', 'infrastructure_benefits_of_cloud_computing', 'security_and_compliance'] | footer=['azure_networking_foundations', 'azure_security_overview', 'azure_virtual_machines_in_depth', 'best_practices_for_azure_virtual_machines', 'cloud security & compliance: shared responsibility and data protection', 'infrastructure benefits of cloud computing: cost, scalability, flexibility']",False,
